Limiar	Frequencia	Variancia
1	0	0
2	0	0
3	395	0
4	0	0
5	0	29
6	366	29
7	0	29
8	0	55
9	366	55
10	0	55
11	0	83
12	370	83
13	0	83
14	0	107
15	383	107
16	0	107
17	0	135
18	400	135
19	0	135
20	0	159
21	0	159
22	407	159
23	0	159
24	0	184
25	407	184
26	0	184
27	0	213
28	409	213
29	0	213
30	0	234
31	0	234
32	435	234
33	0	234
34	0	259
35	0	259
36	450	259
37	0	259
38	0	284
39	444	284
40	0	284
41	0	307
42	0	307
43	435	307
44	0	307
45	0	335
46	432	335
47	0	335
48	0	351
49	0	351
50	428	351
51	0	351
52	0	371
53	434	371
54	0	371
55	0	390
56	0	390
57	434	390
58	0	390
59	0	415
60	447	415
61	0	415
62	0	427
63	0	427
64	441	427
65	0	427
66	0	444
67	437	444
68	0	444
69	0	460
70	0	460
71	445	460
72	0	460
73	0	475
74	0	475
75	460	475
76	0	475
77	0	490
78	0	490
79	474	490
80	0	490
81	0	512
82	467	512
83	0	512
84	0	525
85	0	525
86	450	525
87	0	525
88	0	528
89	0	528
90	455	528
91	0	528
92	0	539
93	460	539
94	0	539
95	0	549
96	0	549
97	455	549
98	0	549
99	0	557
100	0	557
101	457	557
102	0	557
103	0	565
104	439	565
105	0	565
106	0	580
107	0	580
108	427	580
109	0	580
110	0	577
111	428	577
112	0	577
113	0	581
114	407	581
115	0	581
116	0	594
117	0	594
118	395	594
119	0	594
120	0	587
121	400	587
122	0	587
123	0	589
124	402	589
125	0	589
126	0	600
127	0	600
128	424	600
129	0	600
130	0	591
131	402	591
132	0	591
133	0	590
134	395	590
135	0	590
136	0	598
137	377	598
138	0	598
139	0	587
140	355	587
141	0	587
142	0	594
143	341	594
144	0	594
145	321	582
146	0	582
147	0	588
148	311	588
149	0	588
150	292	584
151	0	584
152	0	580
153	281	580
154	0	580
155	262	576
156	0	576
157	253	572
158	0	572
159	230	559
160	217	559
161	0	564
162	199	559
163	0	559
164	196	555
165	209	555
166	0	551
167	176	546
168	161	546
169	155	551
170	157	538
171	0	535
172	166	539
173	175	539
174	0	526
175	200	521
176	0	521
177	225	516
178	0	516
179	259	517
180	0	517
181	281	509
182	0	509
183	0	493
184	0	493
185	0	493
186	600	493
187	0	493
188	285	480
189	0	480
190	258	469
191	0	469
192	222	460
193	0	460
194	191	451
195	168	451
196	165	443
197	0	436
198	172	436
199	157	436
200	142	429
201	138	415
202	137	415
203	0	409
204	138	403
205	138	403
206	136	396
207	133	396
208	131	383
209	132	382
210	132	376
211	131	369
212	131	362
213	135	355
214	138	348
215	139	341
216	0	339
217	135	331
218	139	331
219	152	323
220	156	315
221	142	311
222	132	302
223	0	293
224	134	285
225	0	285
226	271	277
227	138	277
228	139	263
229	138	258
230	141	249
231	141	243
232	138	233
233	0	223
234	140	217
235	140	217
236	140	206
237	137	199
238	136	191
239	143	183
240	133	175
241	137	165
242	0	157
243	131	147
244	127	147
245	126	141
246	122	131
247	231	124
248	115	115
249	123	102
250	122	95
251	104	87
252	92	81
253	168	76
254	145	72
255	0	77
