Limiar	Frequencia	Variancia
1	0	0
2	0	0
3	0	0
4	0	0
5	0	0
6	0	0
7	0	0
8	0	0
9	0	0
10	0	0
11	0	0
12	0	0
13	0	0
14	0	0
15	0	0
16	0	0
17	0	0
18	0	0
19	0	0
20	0	0
21	0	0
22	0	0
23	0	0
24	0	0
25	0	0
26	0	0
27	0	0
28	0	0
29	0	0
30	0	0
31	0	0
32	0	0
33	0	0
34	0	0
35	0	0
36	0	0
37	0	0
38	0	0
39	0	0
40	0	0
41	0	0
42	0	0
43	0	0
44	0	0
45	0	0
46	0	0
47	0	0
48	0	0
49	0	0
50	0	0
51	0	0
52	0	0
53	0	0
54	0	0
55	0	0
56	0	0
57	0	0
58	0	0
59	0	0
60	0	0
61	0	0
62	0	0
63	0	0
64	0	0
65	0	0
66	0	0
67	0	0
68	0	0
69	0	0
70	0	0
71	0	0
72	0	0
73	0	0
74	0	0
75	0	0
76	0	0
77	0	0
78	0	0
79	0	0
80	0	0
81	0	0
82	0	0
83	0	0
84	0	0
85	0	0
86	0	0
87	0	0
88	0	0
89	0	0
90	0	0
91	0	0
92	0	0
93	0	0
94	0	0
95	0	0
96	0	0
97	0	0
98	0	0
99	0	0
100	0	0
101	0	0
102	0	0
103	0	0
104	0	0
105	0	0
106	0	0
107	0	0
108	0	0
109	0	0
110	0	0
111	0	0
112	0	0
113	0	0
114	0	0
115	0	0
116	0	0
117	0	0
118	0	0
119	0	0
120	0	0
121	0	0
122	0	0
123	0	0
124	0	0
125	0	0
126	0	0
127	0	0
128	106	0
129	0	0
130	0	16
131	0	16
132	0	16
133	39	16
134	0	16
135	0	21
136	2	21
137	22	21
138	110	21
139	278	24
140	514	35
141	573	66
142	600	120
143	553	188
144	329	268
145	201	337
146	131	400
147	72	416
148	58	439
149	48	444
150	39	463
151	39	466
152	51	469
153	56	486
154	55	490
155	57	479
156	59	497
157	52	501
158	44	520
159	43	523
160	42	526
161	47	529
162	47	531
163	43	534
164	45	537
165	42	555
166	48	541
167	53	544
168	54	562
169	53	565
170	54	551
171	53	570
172	52	572
173	49	575
174	46	577
175	50	579
176	50	581
177	49	566
178	50	584
179	54	586
180	52	587
181	56	589
182	59	590
183	66	592
184	65	593
185	64	595
186	68	579
187	69	597
188	72	598
189	74	582
190	79	600
191	82	583
192	85	583
193	99	583
194	99	583
195	98	583
196	99	565
197	102	581
198	106	563
199	109	561
200	107	559
201	110	557
202	115	537
203	117	551
204	127	530
205	125	526
206	123	537
207	122	516
208	125	510
209	123	503
210	124	497
211	124	489
212	119	481
213	118	473
214	116	465
215	116	456
216	118	447
217	114	437
218	105	440
219	104	430
220	105	407
221	107	410
222	106	399
223	106	399
224	107	376
225	106	375
226	106	362
227	107	360
228	103	346
229	107	332
230	107	327
231	102	311
232	95	304
233	91	288
234	89	280
235	88	265
236	86	257
237	83	248
238	79	238
239	77	227
240	74	217
241	67	211
242	63	199
243	60	192
244	57	185
245	57	173
246	59	168
247	54	161
248	50	152
249	48	147
250	49	144
251	50	136
252	51	135
253	54	135
254	62	141
255	0	176
