Limiar	Frequencia	Variancia
1	0	0
2	106	0
3	43	0
4	22	21
5	0	30
6	110	35
7	0	35
8	0	57
9	0	57
10	0	57
11	0	57
12	278	57
13	0	57
14	0	109
15	0	109
16	0	109
17	0	109
18	0	109
19	0	109
20	0	109
21	0	109
22	0	109
23	514	109
24	0	109
25	0	194
26	0	194
27	0	194
28	0	194
29	0	194
30	0	194
31	0	194
32	0	194
33	0	194
34	0	194
35	573	194
36	0	194
37	0	277
38	0	277
39	0	277
40	0	277
41	0	277
42	0	277
43	0	277
44	0	277
45	0	277
46	0	277
47	0	277
48	600	277
49	0	277
50	0	356
51	0	356
52	0	356
53	0	356
54	0	356
55	0	356
56	0	356
57	0	356
58	0	356
59	0	356
60	553	356
61	0	356
62	0	411
63	0	411
64	0	411
65	0	411
66	0	411
67	329	411
68	0	411
69	0	443
70	0	443
71	201	443
72	0	443
73	0	461
74	131	461
75	0	461
76	72	479
77	58	479
78	48	477
79	39	489
80	39	493
81	51	496
82	56	499
83	55	503
84	57	507
85	0	510
86	59	514
87	52	514
88	44	526
89	86	521
90	47	533
91	47	538
92	43	532
93	45	543
94	42	537
95	48	548
96	53	550
97	0	553
98	54	555
99	53	555
100	54	558
101	53	551
102	52	562
103	49	565
104	46	567
105	50	569
106	50	570
107	49	572
108	50	574
109	0	575
110	54	577
111	52	577
112	56	578
113	59	589
114	0	581
115	66	592
116	65	592
117	64	593
118	0	585
119	68	595
120	69	595
121	0	596
122	72	597
123	0	597
124	74	588
125	79	588
126	0	598
127	82	598
128	0	598
129	85	598
130	0	598
131	99	598
132	0	598
133	99	598
134	0	598
135	98	597
136	0	597
137	99	596
138	0	596
139	102	594
140	0	594
141	0	593
142	106	593
143	0	593
144	109	600
145	0	600
146	107	597
147	0	597
148	0	593
149	110	593
150	0	593
151	115	581
152	0	581
153	0	585
154	117	585
155	0	585
156	127	581
157	0	581
158	0	575
159	125	575
160	0	575
161	0	569
162	123	569
163	0	569
164	122	562
165	0	562
166	0	555
167	125	555
168	0	555
169	0	547
170	123	547
171	0	547
172	124	538
173	0	538
174	0	538
175	124	538
176	0	538
177	0	528
178	119	528
179	0	528
180	118	511
181	0	511
182	0	508
183	116	508
184	0	508
185	116	498
186	0	498
187	0	495
188	118	495
189	0	495
190	114	476
191	0	476
192	105	464
193	0	464
194	0	460
195	104	460
196	0	460
197	105	448
198	0	448
199	107	436
200	0	436
201	106	423
202	0	423
203	0	410
204	106	410
205	0	410
206	107	397
207	0	397
208	106	389
209	0	389
210	106	374
211	0	374
212	0	360
213	107	360
214	0	360
215	103	349
216	0	349
217	107	334
218	0	334
219	0	322
220	107	322
221	0	322
222	102	300
223	0	300
224	95	288
225	0	288
226	91	276
227	0	276
228	89	260
229	0	260
230	88	248
231	86	248
232	0	236
233	83	223
234	0	223
235	79	209
236	0	209
237	77	196
238	74	196
239	0	183
240	67	169
241	63	169
242	60	161
243	57	148
244	0	138
245	57	130
246	59	130
247	54	118
248	50	109
249	48	100
250	49	91
251	50	84
252	0	78
253	51	74
254	54	74
255	0	80
