Limiar	Frequencia	Variancia
1	0	0
2	0	0
3	414	0
4	0	0
5	0	27
6	385	27
7	0	27
8	0	52
9	395	52
10	0	52
11	402	76
12	0	76
13	0	101
14	411	101
15	0	101
16	0	126
17	431	126
18	0	126
19	0	151
20	0	151
21	437	151
22	0	151
23	0	176
24	439	176
25	0	176
26	0	200
27	453	200
28	0	200
29	0	224
30	0	224
31	511	224
32	0	224
33	0	250
34	496	250
35	0	250
36	0	275
37	0	275
38	491	275
39	0	275
40	0	299
41	492	299
42	0	299
43	0	321
44	0	321
45	501	321
46	0	321
47	0	343
48	502	343
49	0	343
50	0	365
51	0	365
52	526	365
53	0	365
54	0	386
55	0	386
56	532	386
57	0	386
58	0	406
59	0	406
60	552	406
61	0	406
62	0	426
63	0	426
64	557	426
65	0	426
66	0	445
67	0	445
68	540	445
69	0	445
70	0	462
71	0	462
72	551	462
73	0	462
74	0	479
75	0	479
76	582	479
77	0	479
78	0	495
79	0	495
80	573	495
81	0	495
82	0	510
83	0	510
84	547	510
85	0	510
86	0	523
87	0	523
88	539	523
89	0	523
90	0	535
91	0	535
92	532	535
93	0	535
94	0	545
95	530	545
96	0	545
97	0	554
98	0	554
99	529	554
100	0	554
101	0	563
102	0	563
103	535	563
104	0	563
105	0	570
106	0	570
107	523	570
108	0	570
109	0	576
110	0	576
111	532	576
112	0	576
113	0	581
114	0	581
115	543	581
116	0	581
117	0	585
118	536	585
119	0	585
120	0	588
121	0	588
122	511	588
123	0	588
124	0	600
125	0	600
126	507	600
127	0	600
128	0	591
129	515	591
130	0	591
131	0	591
132	0	591
133	487	591
134	0	591
135	0	590
136	456	590
137	0	590
138	0	597
139	445	597
140	0	597
141	0	586
142	431	586
143	0	586
144	0	592
145	408	592
146	0	592
147	0	588
148	393	588
149	0	588
150	0	584
151	377	584
152	0	584
153	0	571
154	369	571
155	0	571
156	360	575
157	0	575
158	0	569
159	337	569
160	0	569
161	334	555
162	0	555
163	306	558
164	0	558
165	287	552
166	0	552
167	273	547
168	0	547
169	276	541
170	0	541
171	277	535
172	0	535
173	248	529
174	0	529
175	237	523
176	234	523
177	0	525
178	226	519
179	0	519
180	235	513
181	240	513
182	0	506
183	266	499
184	0	499
185	280	491
186	0	491
187	297	483
188	0	483
189	0	473
190	313	473
191	0	473
192	309	463
193	0	463
194	0	452
195	0	452
196	600	452
197	0	452
198	270	437
199	0	437
200	245	427
201	222	427
202	0	417
203	225	408
204	0	408
205	224	399
206	220	399
207	0	396
208	187	386
209	189	386
210	181	372
211	179	364
212	0	361
213	174	353
214	168	353
215	167	350
216	161	336
217	154	328
218	153	325
219	0	317
220	143	309
221	144	309
222	140	302
223	270	299
224	135	291
225	132	276
226	151	273
227	0	265
228	158	256
229	145	256
230	130	247
231	136	242
232	137	234
233	136	229
234	0	221
235	410	215
236	138	215
237	139	191
238	138	185
239	139	178
240	136	170
241	137	162
242	136	154
243	132	146
244	129	139
245	123	132
246	124	125
247	114	119
248	213	112
249	99	105
250	182	94
251	88	89
252	178	80
253	115	76
254	168	72
255	0	77
