Limiar	Frequencia	Variancia
1	0	0
2	0	0
3	0	0
4	0	0
5	0	0
6	0	0
7	0	0
8	0	0
9	0	0
10	0	0
11	0	0
12	0	0
13	0	0
14	0	0
15	0	0
16	0	0
17	0	0
18	0	0
19	0	0
20	0	0
21	0	0
22	0	0
23	0	0
24	0	0
25	0	0
26	0	0
27	0	0
28	0	0
29	0	0
30	0	0
31	0	0
32	0	0
33	0	0
34	0	0
35	0	0
36	0	0
37	0	0
38	0	0
39	0	0
40	0	0
41	0	0
42	0	0
43	0	0
44	0	0
45	0	0
46	0	0
47	0	0
48	0	0
49	0	0
50	0	0
51	0	0
52	0	0
53	0	0
54	0	0
55	0	0
56	0	0
57	0	0
58	0	0
59	0	0
60	0	0
61	0	0
62	0	0
63	0	0
64	84	0
65	52	0
66	74	2
67	91	4
68	99	7
69	108	10
70	115	13
71	114	17
72	123	20
73	132	24
74	152	27
75	165	31
76	180	35
77	186	40
78	189	45
79	216	50
80	231	55
81	247	61
82	276	67
83	306	73
84	350	79
85	372	89
86	371	96
87	382	103
88	421	113
89	441	119
90	461	132
91	460	140
92	504	151
93	490	161
94	499	173
95	507	180
96	512	190
97	531	201
98	571	212
99	582	223
100	579	234
101	586	246
102	575	251
103	577	268
104	582	279
105	574	289
106	571	299
107	568	302
108	559	319
109	560	328
110	576	337
111	563	346
112	546	363
113	548	363
114	524	371
115	537	379
116	538	386
117	542	403
118	565	400
119	560	417
120	591	424
121	561	431
122	564	438
123	577	455
124	540	450
125	541	467
126	523	473
127	529	478
128	521	483
129	515	488
130	504	493
131	500	509
132	482	501
133	477	517
134	467	509
135	440	524
136	447	527
137	456	530
138	424	545
139	425	535
140	422	550
141	432	540
142	424	554
143	416	544
144	433	558
145	423	572
146	420	561
147	416	576
148	422	564
149	433	578
150	412	566
151	420	580
152	414	580
153	429	581
154	436	582
155	415	582
156	421	582
157	406	582
158	438	582
159	419	595
160	443	594
161	413	594
162	412	593
163	401	592
164	402	591
165	390	590
166	396	589
167	390	588
168	387	600
169	384	585
170	402	596
171	408	581
172	412	592
173	396	577
174	428	588
175	450	586
176	448	583
177	509	580
178	581	577
179	600	586
180	572	581
181	516	563
182	468	571
183	453	566
184	475	561
185	437	557
186	440	564
187	430	547
188	419	554
189	434	548
190	425	543
191	416	538
192	428	544
193	408	526
194	422	532
195	417	526
196	400	520
197	415	513
198	409	507
199	419	511
200	389	504
201	377	497
202	378	490
203	388	494
204	357	477
205	372	480
206	350	483
207	322	465
208	349	468
209	349	452
210	338	454
211	333	456
212	330	440
213	351	441
214	371	425
215	351	426
216	343	426
217	320	409
218	341	409
219	350	401
220	345	392
221	340	391
222	332	382
223	358	373
224	356	364
225	334	362
226	329	359
227	319	342
228	363	339
229	368	330
230	327	325
231	328	314
232	343	303
233	331	299
234	336	287
235	328	282
236	350	275
237	344	264
238	460	256
239	351	244
240	310	235
241	338	221
242	303	217
243	372	207
244	390	197
245	343	188
246	304	176
247	321	168
248	311	158
249	401	150
250	384	141
251	329	129
252	374	120
253	403	114
254	368	111
255	0	129
