Limiar	Frequencia	Variancia
1	0	0
2	0	0
3	430	0
4	0	0
5	457	23
6	0	23
7	0	48
8	500	48
9	0	48
10	0	75
11	464	75
12	0	75
13	0	99
14	463	99
15	0	99
16	0	122
17	469	122
18	0	122
19	0	146
20	485	146
21	0	146
22	0	169
23	506	169
24	0	169
25	0	193
26	515	193
27	0	193
28	0	216
29	515	216
30	0	216
31	0	239
32	518	239
33	0	239
34	0	261
35	551	261
36	0	261
37	0	284
38	0	284
39	570	284
40	0	284
41	0	306
42	563	306
43	0	306
44	0	328
45	0	328
46	551	328
47	0	328
48	0	348
49	547	348
50	0	348
51	0	367
52	542	367
53	0	367
54	0	386
55	0	386
56	549	386
57	0	386
58	0	403
59	549	403
60	0	403
61	0	420
62	566	420
63	0	420
64	0	437
65	0	437
66	558	437
67	0	437
68	0	453
69	553	453
70	0	453
71	0	460
72	563	460
73	0	460
74	0	481
75	0	481
76	583	481
77	0	481
78	0	495
79	600	495
80	0	495
81	0	508
82	0	508
83	591	508
84	0	508
85	0	512
86	570	512
87	0	512
88	0	531
89	0	531
90	576	531
91	0	531
92	0	541
93	582	541
94	0	541
95	0	550
96	0	550
97	577	550
98	0	550
99	0	558
100	578	558
101	0	558
102	0	565
103	0	565
104	555	565
105	0	565
106	0	571
107	540	571
108	0	571
109	0	576
110	542	576
111	0	576
112	0	581
113	515	581
114	0	581
115	0	584
116	500	584
117	0	584
118	0	587
119	0	587
120	506	587
121	0	587
122	0	589
123	509	589
124	0	589
125	0	600
126	537	600
127	0	600
128	0	591
129	509	591
130	0	591
131	0	591
132	500	591
133	0	591
134	0	590
135	477	590
136	0	590
137	0	598
138	450	598
139	0	598
140	431	587
141	0	587
142	0	585
143	406	585
144	0	585
145	393	591
146	0	591
147	369	579
148	0	579
149	356	576
150	0	576
151	331	573
152	0	573
153	321	569
154	0	569
155	292	566
156	0	566
157	274	562
158	252	562
159	0	567
160	248	564
161	265	564
162	0	560
163	223	556
164	203	556
165	197	553
166	199	550
167	0	546
168	210	543
169	221	543
170	253	539
171	0	543
172	285	530
173	0	530
174	328	524
175	0	524
176	356	518
177	0	518
178	0	510
179	380	510
180	0	510
181	378	509
182	0	509
183	361	500
184	0	500
185	327	491
186	0	491
187	281	483
188	241	483
189	213	475
190	0	468
191	209	462
192	218	462
193	198	456
194	180	450
195	174	451
196	174	438
197	175	433
198	0	434
199	174	422
200	172	422
201	168	423
202	166	411
203	168	411
204	167	406
205	166	400
206	166	394
207	170	388
208	175	382
209	176	381
210	171	369
211	176	368
212	192	361
213	197	354
214	180	347
215	168	344
216	170	331
217	171	329
218	172	322
219	175	320
220	0	307
221	176	300
222	175	300
223	178	296
224	178	288
225	175	280
226	177	272
227	177	267
228	177	259
229	173	254
230	173	245
231	181	240
232	168	227
233	173	224
234	167	215
235	161	209
236	159	200
237	154	193
238	148	184
239	144	178
240	145	171
241	156	165
242	286	158
243	116	150
244	213	137
245	96	132
246	166	122
247	190	118
248	206	109
249	149	100
250	176	90
251	170	85
252	160	77
253	149	73
254	118	73
255	0	94
