Limiar	Frequencia	Variancia
1	0	0
2	0	0
3	0	0
4	0	0
5	0	0
6	0	0
7	0	0
8	0	0
9	0	0
10	0	0
11	0	0
12	0	0
13	0	0
14	0	0
15	0	0
16	0	0
17	0	0
18	0	0
19	0	0
20	0	0
21	0	0
22	0	0
23	0	0
24	0	0
25	0	0
26	0	0
27	0	0
28	0	0
29	0	0
30	0	0
31	0	0
32	0	0
33	0	0
34	0	0
35	0	0
36	0	0
37	0	0
38	0	0
39	0	0
40	0	0
41	0	0
42	0	0
43	0	0
44	0	0
45	0	0
46	0	0
47	0	0
48	0	0
49	0	0
50	0	0
51	0	0
52	0	0
53	0	0
54	0	0
55	0	0
56	0	0
57	0	0
58	0	0
59	0	0
60	0	0
61	0	0
62	0	0
63	0	0
64	109	0
65	0	0
66	0	15
67	0	15
68	0	15
69	25	15
70	0	15
71	2	18
72	0	18
73	3	19
74	16	19
75	93	19
76	290	21
77	414	31
78	472	62
79	600	109
80	441	162
81	248	237
82	163	286
83	93	324
84	78	347
85	62	356
86	52	362
87	49	377
88	53	382
89	50	386
90	47	400
91	52	404
92	54	398
93	51	413
94	52	417
95	55	421
96	62	436
97	69	430
98	67	434
99	68	450
100	68	456
101	69	461
102	74	465
103	73	482
104	73	475
105	68	480
106	69	485
107	67	489
108	67	506
109	66	498
110	66	514
111	66	518
112	64	509
113	60	525
114	63	528
115	64	532
116	61	535
117	65	538
118	69	541
119	74	544
120	73	547
121	73	550
122	76	566
123	79	556
124	83	559
125	82	561
126	86	564
127	85	567
128	91	569
129	99	571
130	92	574
131	92	576
132	93	578
133	96	579
134	101	581
135	102	582
136	102	583
137	103	598
138	110	585
139	113	585
140	112	600
141	110	585
142	109	599
143	108	598
144	109	583
145	109	595
146	112	594
147	111	592
148	110	589
149	112	587
150	116	598
151	119	595
152	118	577
153	113	586
154	115	582
155	116	591
156	115	586
157	115	580
158	110	587
159	107	581
160	108	588
161	102	581
162	99	561
163	101	567
164	101	559
165	107	565
166	101	556
167	99	560
168	95	551
169	89	554
170	86	545
171	81	549
172	78	540
173	73	543
174	71	546
175	66	538
176	64	541
177	58	544
178	54	525
179	50	529
180	49	532
181	52	526
182	44	519
183	40	522
184	39	516
185	39	510
186	41	515
187	44	509
188	50	513
189	56	496
190	65	498
191	71	499
192	75	488
193	75	486
194	72	482
195	65	469
196	56	465
197	48	453
198	42	451
199	41	450
200	43	441
201	39	441
202	36	432
203	34	431
204	34	424
205	34	424
206	34	416
207	34	416
208	33	416
209	33	400
210	33	400
211	33	399
212	33	391
213	33	382
214	34	381
215	34	379
216	35	370
217	34	368
218	35	358
219	38	355
220	39	352
221	36	347
222	33	336
223	33	331
224	34	326
225	34	321
226	35	311
227	35	305
228	35	299
229	35	292
230	35	280
231	35	277
232	35	269
233	35	265
234	35	252
235	34	246
236	34	240
237	36	233
238	33	222
239	34	216
240	33	210
241	32	199
242	31	194
243	30	187
244	29	179
245	28	172
246	29	166
247	31	162
248	30	157
249	26	154
250	23	152
251	22	154
252	20	160
253	19	178
254	17	217
255	0	352
