Limiar	Frequencia	Variancia
1	0	0
2	136	0
3	20	0
4	0	23
5	93	26
6	0	26
7	0	41
8	0	41
9	0	41
10	290	41
11	0	41
12	0	88
13	0	88
14	0	88
15	0	88
16	0	88
17	414	88
18	0	88
19	0	149
20	0	149
21	0	149
22	0	149
23	0	149
24	0	149
25	0	149
26	472	149
27	0	149
28	0	212
29	0	212
30	0	212
31	0	212
32	0	212
33	0	212
34	0	212
35	0	212
36	0	212
37	600	212
38	0	212
39	0	282
40	0	282
41	0	282
42	0	282
43	0	282
44	0	282
45	441	282
46	0	282
47	0	331
48	0	331
49	0	331
50	248	331
51	0	331
52	0	356
53	163	356
54	93	356
55	0	378
56	78	387
57	62	387
58	52	395
59	49	400
60	53	405
61	50	410
62	47	414
63	52	419
64	106	429
65	52	427
66	55	436
67	0	440
68	62	445
69	69	445
70	67	457
71	68	455
72	0	467
73	68	465
74	69	465
75	74	470
76	0	483
77	73	480
78	73	480
79	68	493
80	69	498
81	0	494
82	67	506
83	67	506
84	66	510
85	66	514
86	0	518
87	66	522
88	64	522
89	60	526
90	63	529
91	64	532
92	61	535
93	0	547
94	65	541
95	69	541
96	74	544
97	0	547
98	73	550
99	73	550
100	76	562
101	0	556
102	79	559
103	83	559
104	0	562
105	82	573
106	86	573
107	0	567
108	85	570
109	0	570
110	91	572
111	99	572
112	0	583
113	92	585
114	0	585
115	92	587
116	0	587
117	93	589
118	96	589
119	0	590
120	101	582
121	0	582
122	102	583
123	0	583
124	102	594
125	0	594
126	103	594
127	0	594
128	110	594
129	0	594
130	113	594
131	0	594
132	112	594
133	0	594
134	110	594
135	0	594
136	109	593
137	0	593
138	108	592
139	0	592
140	109	600
141	0	600
142	109	598
143	0	598
144	112	596
145	0	596
146	111	593
147	0	593
148	110	590
149	0	590
150	112	587
151	0	587
152	116	584
153	0	584
154	119	580
155	0	580
156	0	576
157	118	576
158	0	576
159	113	563
160	0	563
161	115	558
162	0	558
163	116	553
164	0	553
165	115	556
166	0	556
167	115	550
168	0	550
169	110	544
170	0	544
171	107	538
172	0	538
173	108	532
174	0	532
175	102	525
176	0	525
177	99	518
178	0	518
179	101	512
180	0	512
181	101	513
182	0	513
183	107	505
184	101	505
185	0	497
186	99	489
187	0	489
188	95	481
189	0	481
190	89	473
191	86	473
192	0	465
193	81	458
194	78	458
195	73	457
196	0	443
197	71	436
198	66	436
199	64	436
200	58	430
201	54	417
202	50	417
203	49	405
204	52	406
205	44	401
206	80	395
207	39	396
208	41	382
209	94	377
210	0	372
211	56	362
212	65	362
213	71	360
214	75	352
215	0	344
216	75	339
217	72	339
218	65	325
219	56	316
220	48	312
221	42	304
222	41	302
223	83	296
224	36	291
225	69	279
226	34	274
227	69	264
228	66	263
229	33	252
230	66	246
231	67	241
232	34	234
233	69	223
234	35	217
235	77	209
236	36	203
237	67	193
238	34	189
239	69	180
240	70	174
241	35	166
242	70	157
243	35	152
244	70	141
245	34	136
246	70	126
247	33	121
248	68	110
249	64	106
250	60	95
251	28	87
252	60	80
253	57	77
254	65	72
255	0	77
