Limiar	Frequencia	Variancia
1	0	0
2	0	0
3	0	0
4	0	0
5	25	0
6	0	0
7	2	0
8	0	0
9	3	0
10	16	0
11	93	0
12	290	0
13	414	0
14	472	0
15	600	0
16	441	0
17	248	0
18	163	0
19	93	0
20	78	0
21	62	0
22	52	0
23	49	0
24	53	0
25	50	0
26	47	0
27	52	0
28	54	0
29	51	0
30	52	0
31	55	0
32	62	0
33	69	0
34	67	0
35	68	0
36	68	0
37	69	0
38	74	0
39	73	0
40	73	0
41	68	0
42	69	0
43	67	0
44	67	0
45	66	0
46	66	0
47	66	0
48	64	0
49	60	0
50	63	0
51	64	0
52	61	0
53	65	0
54	69	0
55	74	0
56	73	0
57	73	0
58	76	0
59	79	0
60	83	0
61	82	0
62	86	0
63	85	0
64	91	0
65	99	0
66	92	0
67	92	0
68	93	0
69	96	0
70	101	0
71	102	0
72	102	0
73	103	0
74	110	0
75	113	0
76	112	0
77	110	0
78	109	0
79	108	0
80	109	0
81	109	0
82	112	0
83	111	0
84	110	0
85	112	0
86	116	0
87	119	0
88	118	0
89	113	0
90	115	0
91	116	0
92	115	0
93	115	0
94	110	0
95	107	0
96	108	0
97	102	0
98	99	0
99	101	0
100	101	0
101	107	0
102	101	0
103	99	0
104	95	0
105	89	0
106	86	0
107	81	0
108	78	0
109	73	0
110	71	0
111	66	0
112	64	0
113	58	0
114	54	0
115	50	0
116	49	0
117	52	0
118	44	0
119	40	0
120	39	0
121	39	0
122	41	0
123	44	0
124	50	0
125	56	0
126	65	0
127	71	0
128	75	0
129	75	0
130	72	0
131	65	0
132	56	0
133	48	0
134	42	0
135	41	0
136	43	0
137	39	0
138	36	0
139	34	0
140	34	0
141	34	0
142	34	0
143	34	0
144	33	0
145	33	0
146	33	0
147	33	0
148	33	0
149	33	0
150	34	0
151	34	0
152	35	0
153	34	0
154	35	0
155	38	0
156	39	0
157	36	0
158	33	0
159	33	0
160	34	0
161	34	0
162	35	0
163	35	0
164	35	0
165	35	0
166	35	0
167	35	0
168	35	0
169	35	0
170	35	0
171	34	0
172	34	0
173	36	0
174	33	0
175	34	0
176	33	0
177	32	0
178	31	0
179	30	0
180	29	0
181	28	0
182	29	0
183	31	0
184	30	0
185	26	0
186	23	0
187	22	0
188	20	0
189	19	0
190	17	0
191	15	0
192	14	0
193	12	0
194	11	0
195	10	0
196	9	0
197	8	0
198	7	0
199	6	0
200	6	0
201	5	0
202	4	0
203	4	0
204	4	0
205	4	0
206	5	0
207	7	0
208	7	0
209	3	0
210	2	0
211	2	0
212	3	0
213	3	0
214	2	0
215	2	0
216	2	0
217	2	0
218	2	0
219	2	0
220	2	0
221	2	0
222	2	0
223	2	0
224	2	0
225	2	0
226	2	0
227	1	0
228	1	0
229	1	0
230	1	0
231	2	0
232	2	0
233	3	0
234	4	0
235	5	0
236	8	0
237	12	0
238	17	0
239	23	0
240	23	0
241	6	0
242	0	0
243	0	4
244	0	600
245	0	0
246	0	0
247	0	0
248	0	0
249	0	0
250	0	0
251	0	0
252	0	0
253	0	0
254	0	0
255	0	0
