Limiar	Frequencia	Variancia
1	20	0
2	0	0
3	93	3
4	0	3
5	0	19
6	0	19
7	0	19
8	290	19
9	0	19
10	0	66
11	0	66
12	0	66
13	0	66
14	0	66
15	414	66
16	0	66
17	0	129
18	0	129
19	0	129
20	0	129
21	0	129
22	0	129
23	0	129
24	472	129
25	0	129
26	0	194
27	0	194
28	0	194
29	0	194
30	0	194
31	0	194
32	0	194
33	0	194
34	0	194
35	600	194
36	0	194
37	0	267
38	0	267
39	0	267
40	0	267
41	0	267
42	0	267
43	441	267
44	0	267
45	0	317
46	0	317
47	248	317
48	0	317
49	0	344
50	163	344
51	0	344
52	93	360
53	78	360
54	62	369
55	52	377
56	49	383
57	53	388
58	50	399
59	47	397
60	52	408
61	54	406
62	51	417
63	52	422
64	55	426
65	62	431
66	69	436
67	67	441
68	68	446
69	0	452
70	68	457
71	69	457
72	74	462
73	0	468
74	73	473
75	73	473
76	68	486
77	69	483
78	0	488
79	67	500
80	67	500
81	66	497
82	66	509
83	66	505
84	0	509
85	64	521
86	60	521
87	63	517
88	64	529
89	61	524
90	65	535
91	0	530
92	69	542
93	74	542
94	73	545
95	73	540
96	0	552
97	76	555
98	79	555
99	0	550
100	83	561
101	82	561
102	0	565
103	86	568
104	85	568
105	0	580
106	91	573
107	0	573
108	99	576
109	0	576
110	92	579
111	92	579
112	0	581
113	93	592
114	0	592
115	96	594
116	101	594
117	0	596
118	102	588
119	0	588
120	102	590
121	0	590
122	103	591
123	0	591
124	110	592
125	0	592
126	113	592
127	0	592
128	112	593
129	0	593
130	110	593
131	0	593
132	109	593
133	0	593
134	108	592
135	0	592
136	109	591
137	0	591
138	109	600
139	0	600
140	112	598
141	0	598
142	111	596
143	0	596
144	110	594
145	0	594
146	112	592
147	0	592
148	116	589
149	0	589
150	119	586
151	0	586
152	118	583
153	0	583
154	113	579
155	0	579
156	0	575
157	115	575
158	0	575
159	116	571
160	0	571
161	115	566
162	0	566
163	115	561
164	0	561
165	110	556
166	0	556
167	107	550
168	0	550
169	108	545
170	0	545
171	102	547
172	99	547
173	0	533
174	101	527
175	0	527
176	101	521
177	0	521
178	107	522
179	0	522
180	101	515
181	0	515
182	99	508
183	95	508
184	0	501
185	89	493
186	86	493
187	0	486
188	81	480
189	78	480
190	0	480
191	73	474
192	71	474
193	66	460
194	64	461
195	58	455
196	54	442
197	50	443
198	49	438
199	52	433
200	44	435
201	80	423
202	39	425
203	41	417
204	44	413
205	50	402
206	56	404
207	65	392
208	71	392
209	75	385
210	0	382
211	75	368
212	72	368
213	65	359
214	56	356
215	48	348
216	42	341
217	85	335
218	39	335
219	70	324
220	34	318
221	69	309
222	34	304
223	66	295
224	66	294
225	33	285
226	67	280
227	70	271
228	34	265
229	73	254
230	39	253
231	69	242
232	33	236
233	68	228
234	70	222
235	35	211
236	71	206
237	35	200
238	70	190
239	35	184
240	69	176
241	69	170
242	34	161
243	65	150
244	62	145
245	58	135
246	29	127
247	62	119
248	72	115
249	57	106
250	53	96
251	62	88
252	54	82
253	55	75
254	53	73
255	0	84
