Limiar	Frequencia	Variancia
1	0	0
2	0	0
3	0	0
4	0	0
5	0	0
6	0	0
7	0	0
8	0	0
9	0	0
10	0	0
11	0	0
12	0	0
13	0	0
14	0	0
15	0	0
16	0	0
17	0	0
18	0	0
19	0	0
20	0	0
21	0	0
22	0	0
23	0	0
24	0	0
25	0	0
26	0	0
27	0	0
28	0	0
29	0	0
30	0	0
31	0	0
32	0	0
33	0	0
34	0	0
35	0	0
36	0	0
37	0	0
38	0	0
39	0	0
40	0	0
41	0	0
42	0	0
43	0	0
44	0	0
45	0	0
46	0	0
47	0	0
48	0	0
49	0	0
50	0	0
51	0	0
52	0	0
53	0	0
54	0	0
55	0	0
56	0	0
57	0	0
58	0	0
59	0	0
60	0	0
61	0	0
62	0	0
63	0	0
64	155	0
65	0	0
66	0	16
67	0	16
68	0	16
69	59	16
70	0	16
71	0	21
72	3	21
73	24	21
74	117	21
75	269	23
76	444	34
77	542	55
78	600	90
79	594	135
80	406	189
81	250	238
82	165	280
83	104	297
84	94	316
85	68	323
86	62	338
87	67	342
88	70	346
89	68	360
90	62	355
91	69	360
92	60	373
93	52	377
94	52	381
95	56	375
96	74	388
97	87	391
98	94	395
99	100	401
100	106	406
101	114	412
102	128	418
103	129	424
104	134	431
105	131	438
106	142	444
107	140	451
108	139	458
109	130	476
110	129	470
111	130	488
112	127	481
113	121	498
114	126	491
115	132	508
116	128	513
117	138	517
118	139	521
119	141	526
120	134	530
121	130	534
122	126	538
123	123	554
124	123	544
125	119	560
126	121	549
127	119	565
128	119	554
129	132	570
130	118	558
131	116	573
132	117	575
133	117	576
134	120	577
135	121	578
136	119	593
137	120	580
138	131	594
139	136	581
140	140	595
141	139	595
142	136	594
143	139	594
144	141	579
145	142	592
146	143	591
147	143	589
148	143	588
149	143	600
150	146	583
151	150	595
152	153	592
153	148	588
154	146	585
155	145	581
156	146	590
157	142	586
158	137	595
159	134	577
160	133	585
161	130	580
162	127	588
163	130	569
164	127	577
165	129	571
166	131	578
167	123	558
168	119	564
169	120	557
170	121	563
171	120	556
172	122	549
173	117	541
174	111	545
175	107	538
176	105	542
177	97	534
178	95	526
179	91	530
180	88	534
181	90	515
182	92	519
183	90	512
184	85	504
185	83	507
186	85	499
187	85	491
188	91	494
189	96	485
190	104	486
191	110	477
192	119	466
193	122	464
194	119	451
195	115	455
196	101	441
197	90	436
198	75	424
199	72	421
200	66	419
201	69	409
202	62	408
203	58	406
204	57	405
205	57	389
206	55	388
207	55	387
208	55	385
209	53	370
210	52	368
211	53	366
212	53	365
213	52	356
214	52	347
215	53	344
216	52	341
217	52	331
218	54	328
219	52	324
220	56	319
221	59	309
222	52	303
223	49	297
224	50	296
225	49	286
226	49	280
227	49	273
228	49	267
229	50	260
230	48	253
231	47	248
232	46	244
233	46	232
234	45	227
235	44	221
236	42	215
237	43	208
238	40	202
239	39	197
240	39	192
241	39	186
242	37	179
243	36	174
244	35	170
245	33	165
246	34	160
247	34	156
248	37	153
249	41	151
250	34	149
251	30	151
252	28	157
253	28	172
254	26	208
255	0	333
