Limiar	Frequencia	Variancia
1	380	0
2	411	0
3	426	0
4	396	0
5	407	0
6	414	0
7	423	0
8	444	0
9	450	0
10	452	0
11	467	0
12	526	1
13	511	1
14	506	1
15	507	1
16	516	1
17	517	1
18	541	1
19	548	1
20	569	1
21	574	2
22	556	2
23	568	2
24	600	2
25	590	2
26	563	2
27	555	2
28	548	2
29	546	3
30	545	2
31	551	3
32	539	3
33	548	3
34	559	3
35	552	3
36	526	3
37	522	3
38	531	3
39	502	3
40	470	3
41	458	3
42	444	3
43	420	4
44	405	4
45	389	4
46	380	4
47	370	4
48	347	4
49	344	4
50	316	4
51	295	4
52	281	4
53	284	4
54	285	4
55	256	4
56	244	4
57	241	4
58	233	4
59	242	4
60	247	4
61	274	4
62	288	4
63	306	4
64	322	4
65	318	4
66	316	4
67	301	4
68	278	4
69	253	4
70	229	4
71	231	4
72	230	4
73	227	4
74	192	4
75	195	4
76	186	4
77	184	4
78	179	4
79	173	4
80	172	4
81	166	4
82	159	4
83	158	4
84	147	4
85	149	4
86	144	4
87	139	4
88	138	4
89	139	4
90	136	4
91	155	4
92	163	4
93	150	4
94	134	4
95	140	4
96	141	4
97	141	4
98	142	4
99	140	4
100	140	4
101	142	4
102	144	4
103	142	4
104	143	4
105	140	4
106	141	3
107	140	3
108	136	3
109	133	3
110	126	3
111	127	3
112	118	3
113	113	3
114	105	3
115	102	3
116	96	3
117	91	3
118	91	3
119	94	3
120	89	3
121	63	3
122	55	3
123	49	3
124	45	3
125	41	3
126	36	3
127	33	3
128	29	3
129	25	3
130	25	3
131	21	3
132	20	3
133	19	3
134	18	3
135	19	3
136	18	3
137	16	3
138	13	3
139	14	3
140	15	3
141	18	3
142	28	3
143	33	3
144	21	3
145	15	3
146	16	2
147	17	2
148	18	2
149	21	2
150	22	2
151	25	2
152	25	2
153	27	2
154	28	2
155	33	2
156	35	2
157	35	2
158	36	2
159	35	2
160	33	2
161	31	2
162	30	2
163	24	2
164	21	2
165	18	2
166	14	2
167	15	2
168	17	2
169	22	2
170	31	2
171	43	2
172	62	2
173	85	2
174	74	2
175	40	2
176	20	2
177	37	2
178	64	2
179	12	3
180	0	14
181	0	600
182	0	0
183	0	0
184	0	0
185	0	0
186	0	0
187	0	0
188	0	0
189	0	0
190	0	0
191	0	0
192	0	0
193	0	0
194	0	0
195	0	0
196	0	0
197	0	0
198	0	0
199	0	0
200	0	0
201	0	0
202	0	0
203	0	0
204	0	0
205	0	0
206	0	0
207	0	0
208	0	0
209	0	0
210	0	0
211	0	0
212	0	0
213	0	0
214	0	0
215	0	0
216	0	0
217	0	0
218	0	0
219	0	0
220	0	0
221	0	0
222	0	0
223	0	0
224	0	0
225	0	0
226	0	0
227	0	0
228	0	0
229	0	0
230	0	0
231	0	0
232	0	0
233	0	0
234	0	0
235	0	0
236	0	0
237	0	0
238	0	0
239	0	0
240	0	0
241	0	0
242	0	0
243	0	0
244	0	0
245	0	0
246	0	0
247	0	0
248	0	0
249	0	0
250	0	0
251	0	0
252	0	0
253	0	0
254	0	0
255	0	0
