Limiar	Frequencia	Variancia
1	0	0
2	0	0
3	467	0
4	0	0
5	465	23
6	0	23
7	0	46
8	516	46
9	0	46
10	0	71
11	461	71
12	0	71
13	456	93
14	0	93
15	0	114
16	459	114
17	0	114
18	458	133
19	0	133
20	0	156
21	471	156
22	0	156
23	472	176
24	0	176
25	0	193
26	466	193
27	0	193
28	470	215
29	0	215
30	0	234
31	513	234
32	0	234
33	0	254
34	530	254
35	0	254
36	0	275
37	549	275
38	0	275
39	0	295
40	544	295
41	0	295
42	0	314
43	530	314
44	0	314
45	0	333
46	545	333
47	0	333
48	0	351
49	553	351
50	0	351
51	0	368
52	556	368
53	0	368
54	0	385
55	560	385
56	0	385
57	0	402
58	558	402
59	0	402
60	0	418
61	558	418
62	0	418
63	0	433
64	559	433
65	0	433
66	0	447
67	0	447
68	572	447
69	0	447
70	0	461
71	587	461
72	0	461
73	0	475
74	600	475
75	0	475
76	0	488
77	579	488
78	0	488
79	0	500
80	572	500
81	0	500
82	0	511
83	0	511
84	568	511
85	0	511
86	0	522
87	569	522
88	0	522
89	0	531
90	557	531
91	0	531
92	0	540
93	535	540
94	0	540
95	0	548
96	526	548
97	0	548
98	520	555
99	0	555
100	0	561
101	508	561
102	0	561
103	0	566
104	497	566
105	0	566
106	0	571
107	507	571
108	0	571
109	0	576
110	496	576
111	0	576
112	503	580
113	0	580
114	0	583
115	512	583
116	0	583
117	0	595
118	481	595
119	0	595
120	467	588
121	0	588
122	0	589
123	469	589
124	0	589
125	0	599
126	474	599
127	0	599
128	469	591
129	0	591
130	0	591
131	477	591
132	0	591
133	457	600
134	0	600
135	0	589
136	434	589
137	0	589
138	420	588
139	0	588
140	410	586
141	0	586
142	378	594
143	0	594
144	371	591
145	0	591
146	357	589
147	0	589
148	343	586
149	0	586
150	354	583
151	0	583
152	361	580
153	0	580
154	352	577
155	0	577
156	334	573
157	0	573
158	326	569
159	0	569
160	332	565
161	334	565
162	0	561
163	355	556
164	0	556
165	376	560
166	0	560
167	0	545
168	408	545
169	0	545
170	432	539
171	0	539
172	0	531
173	467	531
174	0	531
175	476	523
176	0	523
177	0	522
178	466	522
179	0	522
180	452	504
181	0	504
182	396	502
183	0	502
184	351	493
185	0	493
186	295	485
187	0	485
188	284	478
189	258	478
190	272	471
191	0	464
192	243	457
193	228	457
194	222	451
195	0	451
196	224	438
197	217	438
198	214	432
199	214	432
200	207	419
201	203	419
202	208	413
203	0	407
204	208	400
205	204	400
206	206	393
207	209	387
208	205	380
209	205	379
210	211	372
211	0	364
212	204	357
213	222	357
214	230	350
215	204	341
216	193	333
217	195	330
218	192	323
219	192	320
220	192	307
221	0	304
222	191	296
223	196	296
224	189	293
225	186	280
226	181	272
227	182	268
228	176	260
229	173	252
230	333	244
231	156	240
232	155	228
233	154	223
234	154	216
235	285	208
236	138	200
237	131	191
238	269	184
239	145	180
240	161	168
241	255	164
242	112	155
243	214	146
244	192	139
245	163	131
246	199	122
247	187	115
248	179	106
249	198	100
250	181	91
251	150	84
252	76	77
253	212	74
254	211	72
255	0	78
