Limiar	Frequencia	Variancia
1	218	0
2	208	0
3	229	9
4	123	18
5	285	29
6	165	34
7	180	46
8	186	53
9	189	62
10	216	69
11	231	77
12	247	86
13	276	95
14	0	105
15	306	117
16	350	117
17	0	129
18	372	143
19	0	143
20	371	157
21	0	157
22	382	171
23	0	171
24	421	186
25	0	186
26	441	201
27	0	201
28	461	217
29	0	217
30	460	233
31	0	233
32	0	249
33	504	249
34	0	249
35	490	262
36	0	262
37	499	282
38	0	282
39	0	298
40	507	298
41	0	298
42	512	314
43	0	314
44	0	325
45	531	325
46	0	325
47	571	346
48	0	346
49	0	362
50	582	362
51	0	362
52	0	372
53	579	372
54	0	372
55	586	394
56	0	394
57	0	409
58	575	409
59	0	409
60	0	416
61	577	416
62	0	416
63	0	437
64	582	437
65	0	437
66	574	443
67	0	443
68	0	463
69	571	463
70	0	463
71	0	474
72	568	474
73	0	474
74	559	478
75	0	478
76	0	496
77	560	496
78	0	496
79	0	507
80	576	507
81	0	507
82	563	508
83	0	508
84	0	526
85	546	526
86	0	526
87	0	534
88	548	534
89	0	534
90	524	533
91	0	533
92	0	549
93	537	549
94	0	549
95	538	556
96	0	556
97	0	562
98	542	562
99	0	562
100	565	559
101	0	559
102	0	573
103	560	573
104	0	573
105	0	578
106	591	578
107	0	578
108	561	574
109	0	574
110	0	587
111	564	587
112	0	587
113	0	590
114	577	590
115	0	590
116	540	593
117	0	593
118	0	595
119	541	595
120	0	595
121	523	597
122	0	597
123	0	589
124	529	589
125	0	589
126	521	599
127	0	599
128	0	600
129	515	600
130	0	600
131	504	599
132	0	599
133	500	599
134	0	599
135	0	598
136	482	598
137	0	598
138	477	596
139	0	596
140	467	595
141	0	595
142	440	593
143	0	593
144	447	590
145	0	590
146	456	588
147	0	588
148	424	585
149	0	585
150	425	582
151	0	582
152	422	587
153	0	587
154	432	584
155	0	584
156	424	579
157	0	579
158	416	575
159	0	575
160	433	570
161	0	570
162	423	565
163	0	565
164	420	560
165	0	560
166	416	554
167	0	554
168	422	549
169	0	549
170	433	542
171	0	542
172	412	536
173	0	536
174	420	529
175	0	529
176	414	522
177	0	522
178	429	515
179	0	515
180	436	515
181	0	515
182	415	506
183	0	506
184	421	498
185	0	498
186	406	489
187	0	489
188	438	481
189	0	481
190	419	471
191	0	471
192	443	461
193	0	461
194	413	451
195	0	451
196	412	448
197	0	448
198	401	437
199	0	437
200	402	427
201	0	427
202	390	416
203	0	416
204	396	405
205	0	405
206	390	394
207	387	394
208	0	383
209	384	377
210	0	377
211	402	370
212	0	370
213	408	358
214	0	358
215	412	344
216	0	344
217	396	330
218	0	330
219	428	322
220	0	322
221	450	307
222	0	307
223	448	295
224	0	295
225	0	278
226	509	278
227	0	278
228	581	262
229	0	262
230	0	242
231	600	242
232	0	242
233	0	220
234	572	220
235	0	220
236	516	198
237	0	198
238	468	180
239	0	180
240	0	164
241	453	164
242	0	164
243	475	148
244	0	148
245	437	129
246	0	129
247	440	113
248	0	113
249	430	96
250	0	96
251	419	82
252	0	82
253	434	73
254	0	73
255	0	0
