Limiar	Frequencia	Variancia
1	0	0
2	0	0
3	0	0
4	0	0
5	0	0
6	0	0
7	0	0
8	0	0
9	0	0
10	0	0
11	0	0
12	0	0
13	0	0
14	0	0
15	0	0
16	0	0
17	0	0
18	0	0
19	0	0
20	0	0
21	0	0
22	0	0
23	0	0
24	0	0
25	0	0
26	0	0
27	0	0
28	0	0
29	0	0
30	0	0
31	0	0
32	0	0
33	0	0
34	0	0
35	0	0
36	0	0
37	0	0
38	0	0
39	0	0
40	0	0
41	0	0
42	0	0
43	0	0
44	0	0
45	0	0
46	0	0
47	0	0
48	0	0
49	0	0
50	0	0
51	0	0
52	0	0
53	0	0
54	0	0
55	0	0
56	0	0
57	0	0
58	0	0
59	0	0
60	0	0
61	0	0
62	0	0
63	0	0
64	0	0
65	0	0
66	0	0
67	0	0
68	0	0
69	0	0
70	0	0
71	0	0
72	0	0
73	0	0
74	0	0
75	0	0
76	0	0
77	0	0
78	0	0
79	0	0
80	0	0
81	0	0
82	0	0
83	0	0
84	0	0
85	0	0
86	0	0
87	0	0
88	0	0
89	0	0
90	0	0
91	0	0
92	0	0
93	0	0
94	0	0
95	0	0
96	0	0
97	0	0
98	0	0
99	0	0
100	0	0
101	0	0
102	0	0
103	0	0
104	0	0
105	0	0
106	0	0
107	0	0
108	0	0
109	0	0
110	0	0
111	0	0
112	0	0
113	0	0
114	0	0
115	0	0
116	0	0
117	0	0
118	0	0
119	0	0
120	0	0
121	0	0
122	0	0
123	0	0
124	0	0
125	0	0
126	0	0
127	0	0
128	54	0
129	121	0
130	321	6
131	262	20
132	323	56
133	342	84
134	600	127
135	298	165
136	247	246
137	202	295
138	187	334
139	133	360
140	126	394
141	109	414
142	81	445
143	69	452
144	59	469
145	48	474
146	44	489
147	36	504
148	33	507
149	32	509
150	27	511
151	28	513
152	23	526
153	26	528
154	22	529
155	21	543
156	19	544
157	20	545
158	19	534
159	21	535
160	21	548
161	23	549
162	25	550
163	27	551
164	28	565
165	30	567
166	31	555
167	32	556
168	30	570
169	33	571
170	33	559
171	34	574
172	34	575
173	38	576
174	39	577
175	44	578
176	40	579
177	50	594
178	50	581
179	41	596
180	46	583
181	43	597
182	40	598
183	40	585
184	39	599
185	35	599
186	37	599
187	41	599
188	37	599
189	37	600
190	40	599
191	41	599
192	37	599
193	37	599
194	41	598
195	42	598
196	44	598
197	39	583
198	38	596
199	40	595
200	44	581
201	42	594
202	41	593
203	42	578
204	48	590
205	48	576
206	48	574
207	49	572
208	47	570
209	47	582
210	46	567
211	47	564
212	49	562
213	48	560
214	48	545
215	48	555
216	48	540
217	47	537
218	47	534
219	51	531
220	50	516
221	51	525
222	54	509
223	58	506
224	59	502
225	57	498
226	56	493
227	65	489
228	65	473
229	63	478
230	68	462
231	83	445
232	96	450
233	111	432
234	115	422
235	107	411
236	92	389
237	89	378
238	87	367
239	76	348
240	71	347
241	73	329
242	76	320
243	95	311
244	127	301
245	161	281
246	162	264
247	174	242
248	163	224
249	142	196
250	171	174
251	165	153
252	160	130
253	155	108
254	122	90
255	0	83
