Limiar	Frequencia	Variancia
1	0	0
2	106	0
3	66	0
4	0	17
5	110	28
6	0	28
7	0	46
8	0	46
9	0	46
10	278	46
11	0	46
12	0	89
13	0	89
14	0	89
15	0	89
16	0	89
17	0	89
18	0	89
19	514	89
20	0	89
21	0	162
22	0	162
23	0	162
24	0	162
25	0	162
26	0	162
27	0	162
28	0	162
29	573	162
30	0	162
31	0	231
32	0	231
33	0	231
34	0	231
35	0	231
36	0	231
37	0	231
38	0	231
39	0	231
40	600	231
41	0	231
42	0	301
43	0	301
44	0	301
45	0	301
46	0	301
47	0	301
48	0	301
49	553	301
50	0	301
51	0	358
52	0	358
53	0	358
54	0	358
55	329	358
56	0	358
57	0	388
58	0	388
59	201	388
60	0	388
61	131	406
62	72	406
63	58	417
64	48	430
65	39	428
66	90	438
67	56	435
68	55	449
69	57	446
70	0	457
71	112	454
72	44	454
73	43	462
74	42	472
75	94	475
76	43	478
77	45	485
78	42	487
79	48	490
80	108	493
81	53	496
82	54	503
83	53	514
84	52	509
85	49	520
86	46	515
87	50	517
88	50	528
89	99	522
90	54	533
91	52	538
92	56	541
93	59	543
94	0	546
95	66	549
96	65	549
97	64	551
98	68	554
99	69	548
100	0	559
101	72	562
102	74	562
103	79	564
104	0	567
105	82	569
106	85	569
107	0	572
108	99	574
109	0	574
110	99	577
111	98	577
112	0	579
113	99	581
114	0	581
115	102	592
116	0	592
117	106	594
118	0	594
119	109	596
120	0	596
121	107	597
122	0	597
123	110	598
124	0	598
125	115	599
126	0	599
127	117	599
128	0	599
129	127	600
130	0	600
131	125	599
132	0	599
133	123	599
134	0	599
135	0	598
136	122	598
137	0	598
138	125	597
139	0	597
140	123	586
141	0	586
142	124	593
143	0	593
144	124	591
145	0	591
146	119	589
147	0	589
148	0	586
149	118	586
150	0	586
151	116	583
152	0	583
153	116	579
154	0	579
155	118	575
156	0	575
157	114	571
158	0	571
159	105	567
160	104	567
161	0	563
162	105	558
163	0	558
164	107	554
165	0	554
166	106	549
167	0	549
168	106	552
169	0	552
170	107	546
171	0	546
172	106	540
173	0	540
174	106	534
175	107	534
176	0	528
177	103	521
178	0	521
179	107	514
180	0	514
181	107	507
182	0	507
183	102	499
184	0	499
185	95	492
186	91	492
187	0	484
188	89	485
189	88	485
190	0	478
191	86	470
192	83	470
193	0	463
194	79	456
195	77	456
196	74	449
197	0	442
198	67	441
199	63	441
200	60	428
201	57	422
202	57	423
203	59	411
204	54	411
205	50	399
206	98	399
207	50	394
208	51	389
209	54	378
210	62	378
211	0	366
212	70	365
213	80	365
214	84	356
215	0	347
216	87	342
217	83	342
218	0	331
219	75	320
220	64	320
221	52	311
222	48	302
223	96	295
224	42	293
225	40	280
226	81	278
227	41	268
228	41	261
229	82	255
230	41	249
231	79	240
232	38	234
233	79	225
234	39	219
235	76	209
236	37	206
237	39	193
238	81	190
239	36	186
240	72	174
241	37	167
242	74	158
243	74	153
244	36	143
245	73	132
246	35	127
247	70	116
248	65	112
249	32	102
250	59	94
251	56	89
252	74	82
253	45	76
254	62	73
255	0	80
