Limiar	Frequencia	Variancia
1	0	0
2	0	0
3	0	0
4	0	0
5	0	0
6	0	0
7	0	0
8	0	0
9	0	0
10	0	0
11	0	0
12	0	0
13	0	0
14	0	0
15	0	0
16	0	0
17	0	0
18	0	0
19	0	0
20	0	0
21	0	0
22	0	0
23	0	0
24	0	0
25	0	0
26	0	0
27	0	0
28	0	0
29	0	0
30	0	0
31	0	0
32	0	0
33	0	0
34	0	0
35	0	0
36	0	0
37	0	0
38	0	0
39	0	0
40	0	0
41	0	0
42	0	0
43	0	0
44	0	0
45	0	0
46	0	0
47	0	0
48	0	0
49	0	0
50	0	0
51	0	0
52	0	0
53	0	0
54	0	0
55	0	0
56	0	0
57	0	0
58	0	0
59	0	0
60	0	0
61	0	0
62	0	0
63	0	0
64	0	0
65	6	0
66	8	0
67	3	0
68	28	0
69	152	0
70	517	2
71	281	8
72	66	31
73	91	43
74	489	44
75	600	49
76	368	67
77	414	90
78	356	108
79	286	123
80	285	136
81	375	146
82	378	156
83	458	169
84	421	188
85	462	197
86	553	210
87	532	231
88	575	248
89	478	272
90	408	288
91	450	301
92	381	321
93	280	332
94	221	341
95	356	359
96	284	353
97	322	372
98	311	378
99	315	385
100	306	403
101	316	409
102	304	415
103	292	420
104	299	438
105	316	443
106	299	448
107	302	466
108	297	456
109	295	474
110	292	464
111	274	481
112	259	498
113	249	487
114	224	503
115	225	505
116	234	507
117	262	523
118	332	510
119	368	526
120	390	513
121	407	529
122	386	530
123	333	545
124	307	545
125	301	560
126	301	559
127	294	558
128	319	556
129	309	570
130	319	567
131	326	565
132	315	562
133	297	574
134	297	570
135	283	581
136	272	577
137	268	588
138	264	583
139	253	578
140	256	588
141	235	583
142	236	592
143	260	572
144	227	581
145	250	589
146	238	583
147	230	591
148	245	598
149	226	577
150	237	583
151	236	576
152	228	581
153	220	587
154	219	578
155	209	583
156	202	574
157	187	579
158	189	570
159	201	561
160	201	565
161	193	569
162	197	558
163	187	561
164	178	563
165	191	553
166	191	555
167	165	556
168	158	544
169	147	545
170	133	535
171	137	525
172	140	528
173	134	529
174	129	530
175	137	521
176	137	511
177	137	511
178	151	511
179	141	500
180	130	498
181	127	496
182	127	485
183	112	484
184	113	482
185	110	481
186	111	470
187	110	469
188	114	467
189	103	455
190	111	452
191	99	442
192	96	438
193	89	436
194	86	433
195	96	423
196	90	421
197	100	417
198	89	413
199	108	401
200	103	397
201	99	397
202	96	390
203	78	383
204	81	376
205	74	372
206	66	366
207	67	361
208	80	362
209	76	352
210	82	345
211	75	343
212	77	335
213	71	332
214	62	324
215	58	315
216	52	313
217	55	307
218	49	306
219	44	299
220	49	293
221	51	288
222	47	286
223	48	282
224	49	279
225	40	275
226	46	271
227	45	268
228	41	259
229	42	258
230	38	253
231	38	247
232	40	245
233	37	243
234	39	239
235	36	235
236	33	230
237	33	227
238	32	225
239	35	222
240	35	218
241	34	217
242	33	215
243	37	213
244	28	211
245	31	208
246	32	210
247	30	209
248	31	213
249	33	217
250	32	224
251	24	238
252	31	260
253	30	291
254	32	370
255	0	600
