Limiar	Frequencia	Variancia
1	0	0
2	388	0
3	0	0
4	0	21
5	403	21
6	0	21
7	0	44
8	468	44
9	0	44
10	468	68
11	0	68
12	0	94
13	462	94
14	0	94
15	0	118
16	466	118
17	0	118
18	0	139
19	482	139
20	0	139
21	0	165
22	501	165
23	0	165
24	0	186
25	513	186
26	0	186
27	0	212
28	504	212
29	0	212
30	0	231
31	517	231
32	0	231
33	0	258
34	543	258
35	0	258
36	0	280
37	0	280
38	552	280
39	0	280
40	0	298
41	600	298
42	0	298
43	0	321
44	0	321
45	590	321
46	0	321
47	0	349
48	582	349
49	0	349
50	0	369
51	0	369
52	575	369
53	0	369
54	0	383
55	590	383
56	0	383
57	0	402
58	0	402
59	579	402
60	0	402
61	0	427
62	586	427
63	0	427
64	0	444
65	0	444
66	585	444
67	0	444
68	0	460
69	562	460
70	0	460
71	0	468
72	0	468
73	559	468
74	0	468
75	0	489
76	545	489
77	0	489
78	0	502
79	547	502
80	0	502
81	0	506
82	0	506
83	556	506
84	0	506
85	0	525
86	536	525
87	0	525
88	0	536
89	498	536
90	0	536
91	0	544
92	489	544
93	0	544
94	0	552
95	495	552
96	0	552
97	0	560
98	507	560
99	0	560
100	0	567
101	501	567
102	0	567
103	0	573
104	499	573
105	0	573
106	0	578
107	506	578
108	0	578
109	0	574
110	500	574
111	0	574
112	0	587
113	502	587
114	0	587
115	0	581
116	504	581
117	0	581
118	0	593
119	488	593
120	0	593
121	0	586
122	507	586
123	0	586
124	0	597
125	504	597
126	0	597
127	0	588
128	482	588
129	0	588
130	0	598
131	449	598
132	0	598
133	430	597
134	0	597
135	0	596
136	419	596
137	0	596
138	413	595
139	0	595
140	0	593
141	406	593
142	0	593
143	394	600
144	0	600
145	372	588
146	0	588
147	0	585
148	363	585
149	0	585
150	352	581
151	0	581
152	317	578
153	300	578
154	0	574
155	283	571
156	0	571
157	269	567
158	271	567
159	0	573
160	279	569
161	0	569
162	258	565
163	235	565
164	229	552
165	0	557
166	234	553
167	237	553
168	0	549
169	242	536
170	257	536
171	0	540
172	291	535
173	0	535
174	329	529
175	0	529
176	379	522
177	0	522
178	0	514
179	398	514
180	0	514
181	413	505
182	0	505
183	0	502
184	393	502
185	0	502
186	357	485
187	0	485
188	304	475
189	248	475
190	227	467
191	0	467
192	215	461
193	236	461
194	200	454
195	191	447
196	0	441
197	187	435
198	195	435
199	195	429
200	194	422
201	192	422
202	196	409
203	0	409
204	194	402
205	186	402
206	185	395
207	181	388
208	186	381
209	187	380
210	187	367
211	179	366
212	0	358
213	179	351
214	174	351
215	186	344
216	203	337
217	178	329
218	173	320
219	169	317
220	173	310
221	175	302
222	172	294
223	177	291
224	176	283
225	174	278
226	171	266
227	175	261
228	0	253
229	170	248
230	168	248
231	169	239
232	318	234
233	151	225
234	151	210
235	142	205
236	137	196
237	135	191
238	252	183
239	116	177
240	214	165
241	111	160
242	214	150
243	148	145
244	176	134
245	213	129
246	158	119
247	169	110
248	151	102
249	183	95
250	165	87
251	157	81
252	173	74
253	155	73
254	0	84
255	0	0
