Limiar	Frequencia	Variancia
1	0	0
2	155	0
3	63	0
4	24	22
5	0	32
6	117	36
7	0	36
8	0	53
9	0	53
10	269	53
11	0	53
12	0	90
13	0	90
14	0	90
15	0	90
16	0	90
17	444	90
18	0	90
19	0	147
20	0	147
21	0	147
22	0	147
23	0	147
24	0	147
25	542	147
26	0	147
27	0	210
28	0	210
29	0	210
30	0	210
31	0	210
32	0	210
33	0	210
34	0	210
35	600	210
36	0	210
37	0	276
38	0	276
39	0	276
40	0	276
41	0	276
42	0	276
43	0	276
44	594	276
45	0	276
46	0	335
47	0	335
48	0	335
49	0	335
50	0	335
51	406	335
52	0	335
53	0	372
54	0	372
55	250	372
56	0	372
57	165	393
58	0	393
59	104	406
60	94	406
61	68	414
62	62	422
63	67	427
64	0	431
65	70	436
66	68	436
67	62	441
68	69	446
69	60	450
70	105	455
71	56	459
72	74	466
73	0	470
74	87	482
75	94	482
76	0	480
77	100	485
78	0	485
79	106	491
80	114	491
81	0	505
82	128	511
83	0	511
84	129	518
85	0	518
86	0	524
87	134	524
88	0	524
89	131	531
90	0	531
91	142	537
92	0	537
93	140	543
94	0	543
95	139	549
96	0	549
97	130	554
98	0	554
99	129	558
100	0	558
101	130	563
102	0	563
103	127	567
104	0	567
105	121	579
106	0	579
107	126	583
108	0	583
109	132	586
110	0	586
111	128	588
112	0	588
113	0	591
114	138	591
115	0	591
116	139	593
117	0	593
118	141	595
119	0	595
120	134	587
121	0	587
122	130	589
123	0	589
124	126	589
125	0	589
126	123	590
127	0	590
128	123	590
129	0	590
130	119	600
131	0	600
132	121	599
133	0	599
134	119	599
135	0	599
136	119	598
137	0	598
138	132	597
139	0	597
140	118	595
141	116	595
142	0	593
143	117	591
144	0	591
145	117	589
146	0	589
147	120	587
148	0	587
149	121	584
150	0	584
151	119	581
152	0	581
153	120	578
154	0	578
155	131	574
156	0	574
157	136	570
158	0	570
159	140	565
160	0	565
161	139	560
162	0	560
163	0	563
164	136	563
165	0	563
166	139	557
167	0	557
168	141	551
169	0	551
170	142	544
171	0	544
172	143	537
173	0	537
174	0	529
175	143	529
176	0	529
177	143	521
178	0	521
179	143	513
180	0	513
181	0	504
182	146	504
183	0	504
184	150	495
185	0	495
186	153	492
187	0	492
188	0	481
189	148	481
190	0	481
191	146	463
192	0	463
193	145	459
194	0	459
195	0	447
196	146	447
197	0	447
198	142	435
199	0	435
200	137	423
201	0	423
202	134	418
203	0	418
204	133	405
205	0	405
206	130	393
207	0	393
208	127	380
209	0	380
210	130	373
211	0	373
212	127	359
213	0	359
214	129	346
215	0	346
216	131	337
217	0	337
218	123	322
219	0	322
220	119	308
221	0	308
222	120	298
223	0	298
224	121	284
225	0	284
226	120	272
227	0	272
228	122	257
229	0	257
230	117	244
231	111	244
232	0	228
233	107	216
234	0	216
235	105	204
236	97	204
237	0	194
238	95	181
239	91	181
240	0	169
241	88	158
242	90	158
243	0	147
244	92	137
245	90	137
246	85	125
247	0	113
248	83	102
249	85	102
250	85	92
251	0	82
252	91	75
253	96	75
254	0	74
255	0	0
