Limiar	Frequencia	Variancia
1	0	0
2	0	0
3	0	0
4	0	0
5	0	0
6	0	0
7	0	0
8	0	0
9	0	0
10	0	0
11	0	0
12	0	0
13	0	0
14	0	0
15	0	0
16	0	0
17	0	0
18	0	0
19	0	0
20	0	0
21	0	0
22	0	0
23	0	0
24	0	0
25	0	0
26	0	0
27	0	0
28	0	0
29	0	0
30	0	0
31	0	0
32	0	0
33	0	0
34	0	0
35	0	0
36	0	0
37	0	0
38	0	0
39	0	0
40	0	0
41	0	0
42	0	0
43	0	0
44	0	0
45	0	0
46	0	0
47	0	0
48	0	0
49	0	0
50	0	0
51	0	0
52	0	0
53	0	0
54	0	0
55	0	0
56	0	0
57	0	0
58	0	0
59	0	0
60	0	0
61	0	0
62	0	0
63	0	0
64	0	0
65	0	0
66	0	0
67	0	0
68	0	0
69	0	0
70	0	0
71	0	0
72	0	0
73	0	0
74	0	0
75	0	0
76	0	0
77	0	0
78	0	0
79	0	0
80	0	0
81	0	0
82	0	0
83	0	0
84	0	0
85	0	0
86	0	0
87	0	0
88	0	0
89	0	0
90	0	0
91	0	0
92	0	0
93	0	0
94	0	0
95	0	0
96	0	0
97	0	0
98	0	0
99	0	0
100	0	0
101	0	0
102	0	0
103	0	0
104	0	0
105	0	0
106	0	0
107	0	0
108	0	0
109	0	0
110	0	0
111	0	0
112	0	0
113	0	0
114	0	0
115	0	0
116	0	0
117	0	0
118	0	0
119	0	0
120	0	0
121	0	0
122	0	0
123	0	0
124	0	0
125	0	0
126	0	0
127	0	0
128	155	0
129	0	0
130	0	20
131	0	20
132	0	20
133	59	20
134	0	20
135	0	27
136	3	27
137	24	27
138	117	28
139	269	30
140	444	41
141	542	66
142	600	110
143	594	160
144	406	225
145	250	283
146	165	336
147	104	355
148	94	380
149	68	387
150	62	407
151	67	412
152	70	416
153	68	435
154	62	426
155	69	431
156	60	435
157	52	454
158	52	458
159	56	447
160	74	450
161	87	468
162	94	473
163	100	463
164	106	484
165	114	490
166	128	480
167	129	502
168	134	493
169	131	515
170	142	505
171	140	527
172	139	533
173	130	539
174	129	544
175	130	549
176	127	553
177	121	557
178	126	560
179	132	564
180	128	567
181	138	570
182	139	572
183	141	574
184	134	576
185	130	596
186	126	579
187	123	599
188	123	581
189	119	600
190	121	581
191	119	599
192	119	581
193	132	598
194	118	579
195	116	596
196	117	576
197	117	592
198	120	572
199	121	588
200	119	585
201	120	583
202	131	579
203	136	576
204	140	572
205	139	568
206	136	563
207	139	557
208	141	535
209	142	546
210	143	539
211	143	532
212	143	525
213	143	517
214	146	509
215	150	516
216	153	492
217	148	482
218	146	486
219	145	476
220	146	465
221	142	454
222	137	455
223	134	443
224	133	431
225	130	419
226	127	419
227	130	406
228	127	393
229	129	379
230	131	376
231	123	362
232	119	357
233	120	342
234	121	337
235	120	321
236	122	313
237	117	297
238	111	287
239	107	270
240	105	267
241	97	256
242	95	245
243	91	233
244	88	227
245	90	214
246	92	206
247	90	191
248	85	187
249	83	176
250	85	167
251	85	161
252	91	154
253	96	147
254	104	148
255	0	178
