Limiar	Frequencia	Variancia
1	0	0
2	0	0
3	0	0
4	0	0
5	0	0
6	0	0
7	0	0
8	0	0
9	0	0
10	0	0
11	0	0
12	0	0
13	0	0
14	0	0
15	0	0
16	0	0
17	0	0
18	0	0
19	0	0
20	0	0
21	0	0
22	0	0
23	0	0
24	0	0
25	0	0
26	0	0
27	0	0
28	0	0
29	0	0
30	0	0
31	0	0
32	0	0
33	0	0
34	0	0
35	0	0
36	0	0
37	0	0
38	0	0
39	0	0
40	0	0
41	0	0
42	0	0
43	0	0
44	0	0
45	0	0
46	0	0
47	0	0
48	0	0
49	0	0
50	0	0
51	0	0
52	0	0
53	0	0
54	0	0
55	0	0
56	0	0
57	0	0
58	0	0
59	0	0
60	0	0
61	0	0
62	0	0
63	0	0
64	0	0
65	0	0
66	0	0
67	0	0
68	0	0
69	0	0
70	0	0
71	0	0
72	0	0
73	0	0
74	0	0
75	0	0
76	0	0
77	0	0
78	0	0
79	0	0
80	0	0
81	0	0
82	0	0
83	0	0
84	0	0
85	0	0
86	0	0
87	0	0
88	0	0
89	0	0
90	0	0
91	0	0
92	0	0
93	0	0
94	0	0
95	0	0
96	0	0
97	0	0
98	0	0
99	0	0
100	0	0
101	0	0
102	0	0
103	0	0
104	0	0
105	0	0
106	0	0
107	0	0
108	0	0
109	0	0
110	0	0
111	0	0
112	0	0
113	0	0
114	0	0
115	0	0
116	0	0
117	0	0
118	0	0
119	0	0
120	0	0
121	0	0
122	0	0
123	0	0
124	0	0
125	0	0
126	0	0
127	0	0
128	96	0
129	0	0
130	0	20
131	0	20
132	0	20
133	6	20
134	0	20
135	1	21
136	0	21
137	1	22
138	1	22
139	18	22
140	111	22
141	297	25
142	460	42
143	600	83
144	444	158
145	242	246
146	141	330
147	80	370
148	68	398
149	50	420
150	39	428
151	37	447
152	43	452
153	47	456
154	44	461
155	49	466
156	47	470
157	42	490
158	42	495
159	43	484
160	49	503
161	54	508
162	50	512
163	48	533
164	45	522
165	44	526
166	49	546
167	46	550
168	43	538
169	40	558
170	40	562
171	40	548
172	42	551
173	41	571
174	44	574
175	42	560
176	40	563
177	40	583
178	46	569
179	51	571
180	51	591
181	57	577
182	64	580
183	64	583
184	64	586
185	67	589
186	70	592
187	71	594
188	73	579
189	74	600
190	77	584
191	77	586
192	83	588
193	86	572
194	80	591
195	82	574
196	84	575
197	86	575
198	90	576
199	91	575
200	92	575
201	95	557
202	107	555
203	104	554
204	103	552
205	103	549
206	105	546
207	105	526
208	110	539
209	111	518
210	115	513
211	116	507
212	113	501
213	115	494
214	122	471
215	120	479
216	114	470
217	113	461
218	111	437
219	111	442
220	111	431
221	112	407
222	109	410
223	111	398
224	113	398
225	112	385
226	107	371
227	106	357
228	108	343
229	102	329
230	95	323
231	93	308
232	90	303
233	85	296
234	82	290
235	79	274
236	77	267
237	75	251
238	70	250
239	70	234
240	64	225
241	60	221
242	57	211
243	57	201
244	58	196
245	52	184
246	49	180
247	49	172
248	47	162
249	49	155
250	50	153
251	55	146
252	58	139
253	62	136
254	65	139
255	0	168
