Limiar	Frequencia	Variancia
1	0	0
2	96	0
3	30	0
4	0	22
5	0	29
6	111	29
7	0	29
8	0	55
9	0	55
10	0	55
11	0	55
12	0	55
13	297	55
14	0	55
15	0	118
16	0	118
17	0	118
18	0	118
19	0	118
20	0	118
21	0	118
22	0	118
23	0	118
24	460	118
25	0	118
26	0	203
27	0	203
28	0	203
29	0	203
30	0	203
31	0	203
32	0	203
33	0	203
34	0	203
35	0	203
36	0	203
37	0	203
38	0	203
39	600	203
40	0	203
41	0	295
42	0	295
43	0	295
44	0	295
45	0	295
46	0	295
47	0	295
48	0	295
49	0	295
50	444	295
51	0	295
52	0	352
53	0	352
54	0	352
55	0	352
56	242	352
57	0	352
58	0	389
59	141	389
60	0	389
61	80	406
62	0	406
63	68	415
64	50	415
65	39	423
66	37	435
67	43	439
68	47	443
69	44	448
70	0	453
71	49	457
72	47	457
73	42	462
74	42	474
75	43	471
76	49	483
77	54	479
78	0	491
79	50	488
80	48	488
81	45	492
82	44	504
83	49	500
84	46	512
85	0	507
86	43	519
87	40	519
88	40	522
89	40	525
90	42	528
91	41	531
92	44	534
93	42	537
94	40	539
95	40	542
96	46	544
97	51	547
98	51	549
99	0	552
100	57	555
101	64	555
102	0	567
103	64	570
104	64	570
105	0	563
106	67	566
107	0	566
108	70	578
109	0	578
110	71	580
111	73	580
112	0	583
113	74	585
114	0	585
115	77	587
116	0	587
117	77	588
118	0	588
119	83	590
120	0	590
121	86	591
122	0	591
123	80	592
124	0	592
125	82	593
126	0	593
127	84	593
128	0	593
129	86	593
130	0	593
131	0	593
132	90	593
133	0	593
134	91	593
135	0	593
136	92	592
137	0	592
138	95	600
139	0	600
140	0	598
141	107	598
142	0	598
143	0	595
144	104	595
145	0	595
146	103	583
147	0	583
148	0	589
149	103	589
150	0	589
151	105	585
152	0	585
153	0	580
154	105	580
155	0	580
156	110	575
157	0	575
158	0	569
159	111	569
160	0	569
161	0	572
162	115	572
163	0	572
164	0	556
165	116	556
166	0	556
167	0	556
168	113	556
169	0	556
170	0	540
171	115	540
172	0	540
173	0	539
174	122	539
175	0	539
176	120	520
177	0	520
178	0	518
179	114	518
180	0	518
181	0	507
182	113	507
183	0	507
184	0	495
185	111	495
186	0	495
187	0	483
188	111	483
189	0	483
190	111	478
191	0	478
192	0	458
193	112	458
194	0	458
195	0	451
196	109	451
197	0	451
198	111	437
199	0	437
200	0	422
201	113	422
202	0	422
203	0	413
204	112	413
205	0	413
206	0	390
207	107	390
208	0	390
209	106	380
210	0	380
211	0	363
212	108	363
213	0	363
214	102	346
215	0	346
216	0	334
217	95	334
218	0	334
219	93	317
220	0	317
221	90	305
222	0	305
223	85	288
224	0	288
225	82	276
226	0	276
227	79	264
228	0	264
229	77	248
230	0	248
231	75	235
232	0	235
233	70	222
234	70	222
235	0	206
236	64	193
237	0	193
238	60	184
239	57	184
240	57	172
241	0	162
242	58	149
243	52	149
244	49	139
245	49	129
246	0	119
247	47	110
248	49	110
249	50	100
250	55	92
251	0	83
252	58	75
253	62	75
254	0	74
255	0	0
