Limiar	Frequencia	Variancia
1	46	0
2	72	0
3	34	7
4	42	18
5	58	24
6	65	30
7	56	39
8	85	49
9	0	56
10	98	70
11	0	70
12	130	84
13	0	84
14	165	103
15	0	103
16	0	124
17	187	124
18	0	124
19	0	152
20	187	152
21	0	152
22	0	174
23	0	174
24	207	174
25	0	174
26	0	200
27	198	200
28	0	200
29	0	228
30	166	228
31	0	228
32	135	245
33	0	245
34	111	261
35	88	261
36	0	273
37	81	288
38	75	288
39	70	297
40	60	301
41	90	313
42	32	315
43	75	329
44	32	327
45	66	340
46	76	338
47	70	351
48	54	353
49	53	365
50	53	365
51	65	376
52	61	375
53	62	387
54	83	387
55	0	399
56	123	406
57	0	406
58	0	417
59	172	417
60	0	417
61	0	432
62	175	432
63	0	432
64	0	440
65	187	440
66	0	440
67	0	461
68	0	461
69	0	461
70	281	461
71	0	461
72	0	475
73	0	475
74	0	475
75	0	475
76	0	475
77	490	475
78	0	475
79	0	507
80	0	507
81	0	507
82	0	507
83	0	507
84	0	507
85	0	507
86	0	507
87	600	507
88	0	507
89	0	539
90	0	539
91	0	539
92	0	539
93	0	539
94	405	539
95	0	539
96	0	549
97	0	549
98	0	549
99	333	549
100	0	549
101	0	570
102	0	570
103	0	570
104	0	570
105	322	570
106	0	570
107	0	580
108	0	580
109	280	580
110	0	580
111	0	587
112	0	587
113	0	587
114	285	587
115	0	587
116	0	583
117	0	583
118	287	583
119	0	583
120	0	597
121	0	597
122	247	597
123	0	597
124	0	599
125	0	599
126	209	599
127	0	599
128	0	590
129	207	590
130	0	590
131	0	600
132	150	600
133	0	600
134	139	590
135	0	590
136	152	589
137	0	589
138	0	597
139	163	597
140	0	597
141	138	595
142	0	595
143	0	592
144	142	592
145	0	592
146	142	590
147	0	590
148	152	587
149	0	587
150	122	583
151	0	583
152	122	580
153	0	580
154	0	576
155	162	576
156	0	576
157	0	571
158	158	571
159	115	571
160	0	575
161	105	570
162	0	570
163	95	566
164	71	566
165	63	553
166	60	559
167	66	556
168	60	553
169	52	550
170	83	547
171	74	544
172	33	532
173	94	536
174	57	534
175	50	529
176	76	526
177	49	523
178	41	518
179	86	515
180	0	521
181	94	507
182	0	507
183	122	501
184	0	501
185	122	493
186	0	493
187	103	484
188	83	484
189	77	477
190	0	478
191	90	472
192	103	472
193	0	465
194	104	457
195	88	457
196	0	455
197	85	441
198	73	441
199	72	434
200	0	434
201	90	427
202	80	427
203	75	412
204	0	411
205	88	404
206	72	404
207	72	395
208	62	388
209	72	381
210	0	380
211	94	373
212	0	373
213	107	363
214	104	363
215	0	351
216	91	345
217	73	345
218	64	334
219	76	321
220	0	318
221	79	309
222	73	309
223	69	304
224	81	295
225	68	286
226	59	280
227	52	271
228	53	263
229	58	256
230	56	253
231	65	245
232	56	237
233	50	228
234	108	223
235	59	219
236	66	205
237	0	196
238	74	191
239	63	191
240	64	179
241	108	174
242	60	163
243	0	149
244	63	144
245	68	144
246	93	134
247	72	125
248	32	114
249	73	103
250	86	99
251	59	90
252	56	81
253	66	75
254	61	72
255	0	82
