Limiar	Frequencia	Variancia
1	0	0
2	0	0
3	0	0
4	0	0
5	39	0
6	0	0
7	0	0
8	2	0
9	22	0
10	110	0
11	278	0
12	514	0
13	573	0
14	600	0
15	553	0
16	329	0
17	201	0
18	131	0
19	72	0
20	58	0
21	48	0
22	39	0
23	39	1
24	51	1
25	56	1
26	55	1
27	57	1
28	59	1
29	52	1
30	44	1
31	43	1
32	42	1
33	47	1
34	47	1
35	43	1
36	45	1
37	42	1
38	48	1
39	53	1
40	54	1
41	53	1
42	54	1
43	53	1
44	52	1
45	49	1
46	46	1
47	50	1
48	50	1
49	49	1
50	50	1
51	54	1
52	52	1
53	56	1
54	59	1
55	66	1
56	65	1
57	64	1
58	68	1
59	69	1
60	72	1
61	74	1
62	79	1
63	82	1
64	85	1
65	99	1
66	99	1
67	98	1
68	99	1
69	102	1
70	106	1
71	109	1
72	107	1
73	110	1
74	115	1
75	117	1
76	127	1
77	125	1
78	123	1
79	122	1
80	125	1
81	123	1
82	124	1
83	124	1
84	119	1
85	118	1
86	116	1
87	116	1
88	118	1
89	114	1
90	105	1
91	104	1
92	105	1
93	107	1
94	106	1
95	106	1
96	107	1
97	106	1
98	106	1
99	107	1
100	103	1
101	107	1
102	107	1
103	102	1
104	95	1
105	91	1
106	89	1
107	88	1
108	86	1
109	83	1
110	79	1
111	77	1
112	74	1
113	67	1
114	63	1
115	60	1
116	57	1
117	57	1
118	59	1
119	54	1
120	50	1
121	48	1
122	49	1
123	50	1
124	51	1
125	54	1
126	62	1
127	70	1
128	80	1
129	84	1
130	87	1
131	83	1
132	75	1
133	64	1
134	52	1
135	48	1
136	45	1
137	50	1
138	42	1
139	40	1
140	39	1
141	41	1
142	41	1
143	41	1
144	40	1
145	41	1
146	41	1
147	39	1
148	39	1
149	38	1
150	39	1
151	39	1
152	39	1
153	38	1
154	38	1
155	37	1
156	39	1
157	43	1
158	37	1
159	36	0
160	35	0
161	36	0
162	37	0
163	36	0
164	37	0
165	37	0
166	37	0
167	36	0
168	37	0
169	36	0
170	35	0
171	36	0
172	34	0
173	33	0
174	32	0
175	32	0
176	30	0
177	29	0
178	28	0
179	27	0
180	26	0
181	24	0
182	23	0
183	21	0
184	23	0
185	25	0
186	20	0
187	16	0
188	14	0
189	13	0
190	12	0
191	11	0
192	10	0
193	9	0
194	9	0
195	8	0
196	7	0
197	7	0
198	6	0
199	6	0
200	6	0
201	6	0
202	6	0
203	6	0
204	5	0
205	5	0
206	5	0
207	6	0
208	7	0
209	7	0
210	5	0
211	3	0
212	3	0
213	4	0
214	4	0
215	5	0
216	5	0
217	5	0
218	5	0
219	5	0
220	6	0
221	6	0
222	5	0
223	6	0
224	6	0
225	5	0
226	5	0
227	5	0
228	5	0
229	5	0
230	5	0
231	4	0
232	4	0
233	3	0
234	3	0
235	4	0
236	6	0
237	8	0
238	14	0
239	33	0
240	38	0
241	16	0
242	0	0
243	0	13
244	0	600
245	0	0
246	0	0
247	0	0
248	0	0
249	0	0
250	0	0
251	0	0
252	0	0
253	0	0
254	0	0
255	0	0
