Limiar	Frequencia	Variancia
1	66	0
2	0	0
3	110	10
4	0	10
5	0	28
6	0	28
7	0	28
8	278	28
9	0	28
10	0	71
11	0	71
12	0	71
13	0	71
14	0	71
15	0	71
16	0	71
17	514	71
18	0	71
19	0	143
20	0	143
21	0	143
22	0	143
23	0	143
24	0	143
25	0	143
26	0	143
27	573	143
28	0	143
29	0	214
30	0	214
31	0	214
32	0	214
33	0	214
34	0	214
35	0	214
36	0	214
37	600	214
38	0	214
39	0	284
40	0	284
41	0	284
42	0	284
43	0	284
44	0	284
45	0	284
46	0	284
47	553	284
48	0	284
49	0	342
50	0	342
51	0	342
52	329	342
53	0	342
54	0	374
55	0	374
56	201	374
57	0	374
58	131	385
59	72	385
60	58	396
61	48	409
62	79	414
63	51	418
64	56	424
65	55	428
66	57	439
67	59	437
68	52	448
69	44	445
70	86	456
71	47	460
72	47	466
73	43	469
74	88	472
75	48	475
76	53	481
77	54	484
78	53	488
79	54	491
80	53	494
81	52	498
82	95	509
83	50	504
84	50	509
85	49	512
86	50	523
87	54	517
88	52	528
89	56	523
90	59	534
91	66	528
92	65	539
93	64	534
94	68	545
95	0	539
96	69	551
97	72	551
98	74	554
99	79	557
100	0	559
101	82	562
102	85	562
103	0	565
104	99	568
105	0	568
106	99	571
107	98	571
108	0	574
109	99	576
110	0	576
111	102	588
112	0	588
113	106	581
114	0	581
115	109	583
116	0	583
117	107	585
118	110	585
119	0	586
120	115	587
121	0	587
122	117	589
123	0	589
124	0	589
125	127	589
126	0	589
127	125	590
128	0	590
129	123	600
130	0	600
131	122	599
132	0	599
133	125	599
134	0	599
135	123	598
136	0	598
137	0	597
138	124	597
139	0	597
140	124	595
141	0	595
142	119	594
143	0	594
144	118	591
145	0	591
146	116	589
147	0	589
148	116	586
149	0	586
150	118	583
151	0	583
152	114	580
153	0	580
154	105	577
155	104	577
156	0	573
157	105	569
158	0	569
159	107	565
160	0	565
161	106	561
162	0	561
163	106	557
164	0	557
165	107	552
166	0	552
167	106	547
168	106	547
169	0	541
170	107	536
171	0	536
172	103	530
173	0	530
174	107	532
175	0	532
176	107	526
177	0	526
178	102	519
179	95	519
180	0	513
181	91	506
182	89	506
183	0	500
184	88	501
185	86	501
186	0	487
187	83	481
188	79	481
189	77	474
190	0	475
191	74	469
192	67	469
193	63	455
194	60	457
195	57	451
196	57	446
197	59	441
198	54	436
199	50	430
200	48	425
201	100	420
202	51	415
203	54	406
204	62	407
205	0	401
206	70	395
207	80	395
208	84	387
209	0	379
210	87	375
211	83	375
212	0	365
213	75	350
214	64	350
215	52	342
216	94	339
217	50	333
218	42	327
219	80	316
220	41	315
221	41	305
222	82	299
223	41	294
224	80	287
225	39	278
226	78	271
227	39	265
228	78	258
229	38	253
230	76	245
231	43	236
232	74	231
233	35	221
234	74	216
235	36	208
236	75	202
237	37	196
238	73	186
239	72	182
240	36	172
241	67	161
242	64	157
243	59	147
244	56	140
245	51	130
246	69	123
247	45	115
248	69	107
249	59	101
250	55	92
251	59	85
252	58	79
253	59	73
254	33	74
255	0	106
