Limiar	Frequencia	Variancia
1	0	0
2	0	0
3	0	0
4	0	0
5	0	0
6	0	0
7	0	0
8	0	0
9	0	0
10	0	0
11	0	0
12	0	0
13	0	0
14	0	0
15	0	0
16	0	0
17	0	0
18	0	0
19	0	0
20	0	0
21	0	0
22	0	0
23	0	0
24	0	0
25	0	0
26	0	0
27	0	0
28	0	0
29	0	0
30	0	0
31	0	0
32	0	0
33	0	0
34	0	0
35	0	0
36	0	0
37	0	0
38	0	0
39	0	0
40	0	0
41	0	0
42	0	0
43	0	0
44	0	0
45	0	0
46	0	0
47	0	0
48	0	0
49	0	0
50	0	0
51	0	0
52	0	0
53	0	0
54	0	0
55	0	0
56	0	0
57	0	0
58	0	0
59	0	0
60	0	0
61	0	0
62	0	0
63	0	0
64	0	0
65	0	0
66	0	0
67	0	0
68	0	0
69	0	0
70	0	0
71	0	0
72	0	0
73	0	0
74	0	0
75	0	0
76	0	0
77	0	0
78	0	0
79	0	0
80	0	0
81	0	0
82	0	0
83	0	0
84	0	0
85	0	0
86	0	0
87	0	0
88	0	0
89	0	0
90	0	0
91	0	0
92	0	0
93	0	0
94	0	0
95	0	0
96	0	0
97	0	0
98	0	0
99	0	0
100	0	0
101	0	0
102	0	0
103	0	0
104	0	0
105	0	0
106	0	0
107	0	0
108	0	0
109	0	0
110	0	0
111	0	0
112	0	0
113	0	0
114	0	0
115	0	0
116	0	0
117	0	0
118	0	0
119	0	0
120	0	0
121	0	0
122	0	0
123	0	0
124	0	0
125	0	0
126	0	0
127	0	0
128	109	0
129	0	0
130	0	18
131	0	18
132	0	18
133	25	18
134	0	18
135	2	22
136	0	22
137	3	22
138	16	22
139	93	23
140	290	24
141	414	36
142	472	71
143	600	122
144	441	181
145	248	269
146	163	323
147	93	370
148	78	398
149	62	406
150	52	413
151	49	419
152	53	437
153	50	441
154	47	445
155	52	464
156	54	453
157	51	458
158	52	476
159	55	481
160	62	485
161	69	489
162	67	493
163	68	514
164	68	518
165	69	507
166	74	527
167	73	532
168	73	536
169	68	540
170	69	544
171	67	548
172	67	551
173	66	555
174	66	558
175	66	578
176	64	563
177	60	566
178	63	586
179	64	570
180	61	572
181	65	592
182	69	576
183	74	577
184	73	579
185	73	580
186	76	600
187	79	583
188	83	583
189	82	584
190	86	585
191	85	585
192	91	585
193	99	585
194	92	584
195	92	583
196	93	565
197	96	581
198	101	561
199	102	577
200	102	557
201	103	571
202	110	551
203	113	547
204	112	543
205	110	538
206	109	550
207	108	527
208	109	521
209	109	515
210	112	508
211	111	501
212	110	493
213	112	485
214	116	477
215	119	468
216	118	458
217	113	462
218	115	437
219	116	439
220	115	427
221	115	415
222	110	402
223	107	389
224	108	387
225	102	374
226	99	360
227	101	356
228	101	342
229	107	337
230	101	322
231	99	314
232	95	297
233	89	288
234	86	278
235	81	269
236	78	252
237	73	249
238	71	238
239	66	227
240	64	222
241	58	216
242	54	203
243	50	196
244	49	189
245	52	182
246	44	177
247	40	169
248	39	165
249	39	157
250	41	153
251	44	149
252	50	147
253	56	144
254	65	152
255	0	185
