Limiar	Frequencia	Variancia
1	0	0
2	109	0
3	47	0
4	0	22
5	0	32
6	93	32
7	0	32
8	0	51
9	0	51
10	0	51
11	0	51
12	290	51
13	0	51
14	0	105
15	0	105
16	0	105
17	0	105
18	0	105
19	0	105
20	0	105
21	414	105
22	0	105
23	0	180
24	0	180
25	0	180
26	0	180
27	0	180
28	0	180
29	0	180
30	0	180
31	472	180
32	0	180
33	0	253
34	0	253
35	0	253
36	0	253
37	0	253
38	0	253
39	0	253
40	0	253
41	0	253
42	0	253
43	0	253
44	0	253
45	600	253
46	0	253
47	0	327
48	0	327
49	0	327
50	0	327
51	0	327
52	0	327
53	0	327
54	441	327
55	0	327
56	0	386
57	0	386
58	0	386
59	0	386
60	248	386
61	0	386
62	0	407
63	163	407
64	0	407
65	93	423
66	0	423
67	78	439
68	0	439
69	62	446
70	52	446
71	49	452
72	53	457
73	50	461
74	47	473
75	52	470
76	0	482
77	54	479
78	51	479
79	52	491
80	55	487
81	62	491
82	0	503
83	69	500
84	67	500
85	0	513
86	68	517
87	68	517
88	0	522
89	69	518
90	0	518
91	74	531
92	73	531
93	0	535
94	73	539
95	68	539
96	0	543
97	69	555
98	67	555
99	0	550
100	67	553
101	66	553
102	0	565
103	66	568
104	66	568
105	0	561
106	64	564
107	60	564
108	63	575
109	0	577
110	64	570
111	61	570
112	0	581
113	65	583
114	69	583
115	0	575
116	74	586
117	73	586
118	0	587
119	73	588
120	0	588
121	76	589
122	79	589
123	0	600
124	83	591
125	0	591
126	82	591
127	0	591
128	86	591
129	0	591
130	85	591
131	0	591
132	91	591
133	0	591
134	99	591
135	0	591
136	92	599
137	0	599
138	92	598
139	0	598
140	93	596
141	0	596
142	96	594
143	0	594
144	0	592
145	101	592
146	0	592
147	102	589
148	0	589
149	102	586
150	0	586
151	103	582
152	0	582
153	0	587
154	110	587
155	0	587
156	113	573
157	0	573
158	0	568
159	112	568
160	0	568
161	110	562
162	0	562
163	0	565
164	109	565
165	0	565
166	108	550
167	0	550
168	0	543
169	109	543
170	0	543
171	109	544
172	0	544
173	112	536
174	0	536
175	0	528
176	111	528
177	0	528
178	110	511
179	0	511
180	0	509
181	112	509
182	0	509
183	116	499
184	0	499
185	0	496
186	119	496
187	0	496
188	0	477
189	118	477
190	0	477
191	113	465
192	0	465
193	0	460
194	115	460
195	0	460
196	116	447
197	0	447
198	0	434
199	115	434
200	0	434
201	115	420
202	0	420
203	0	412
204	110	412
205	0	412
206	107	397
207	0	397
208	0	383
209	108	383
210	0	383
211	102	368
212	0	368
213	99	353
214	0	353
215	101	343
216	0	343
217	101	328
218	0	328
219	0	317
220	107	317
221	0	317
222	101	299
223	0	299
224	99	286
225	0	286
226	95	269
227	0	269
228	89	252
229	0	252
230	86	239
231	0	239
232	81	230
233	0	230
234	78	217
235	73	217
236	0	204
237	71	188
238	66	188
239	0	178
240	64	166
241	58	166
242	54	156
243	50	146
244	0	138
245	49	128
246	52	128
247	44	118
248	80	110
249	39	102
250	41	89
251	44	83
252	50	77
253	0	73
254	56	78
255	0	78
